/home/stephanie/mysql-server/build/runtime_output_directory/mysqld, Version: 8.0.36 (Source distribution). started with:
Tcp port: 13000  Unix socket: /home/stephanie/mysql-server/build/mysql-test/var/tmp/mysqld.1.sock
Time                 Id Command    Argument
2024-05-01T14:09:25.275151Z	    9 Query	SET GLOBAL general_log = 'ON'
2024-05-01T14:10:05.183432Z	    9 Query	SELECT inet_ntoa(CAST(c1 AS UNSIGNED)) FROM t1
2024-05-01T14:10:05.183946Z	    9 Query	SELECT inet_ntoa(c2) FROM t1
2024-05-01T14:10:05.184330Z	    9 Query	SELECT inet_ntoa(CAST(c2 AS UNSIGNED)) FROM t1
2024-05-01T14:10:05.184631Z	    9 Query	SELECT inet_ntoa(c3) FROM t1
2024-05-01T14:10:05.184983Z	    9 Query	SELECT inet_ntoa(CAST(c3 AS UNSIGNED)) FROM t1
2024-05-01T14:10:05.185894Z	    9 Query	SELECT inet_ntoa(c4) FROM t1
2024-05-01T14:10:05.186223Z	    9 Query	SELECT inet_ntoa(CAST(c4 AS UNSIGNED)) FROM t1
2024-05-01T14:10:05.186491Z	    9 Query	SELECT inet_ntoa(c5) FROM t1
2024-05-01T14:10:05.186787Z	    9 Query	SELECT inet_ntoa(CAST(c5 AS UNSIGNED)) FROM t1
2024-05-01T14:10:05.187063Z	    9 Query	SELECT inet_ntoa(c6) FROM t1
2024-05-01T14:10:05.187314Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:10:05.821282Z	    9 Query	SELECT @nip
2024-05-01T14:10:05.821863Z	    9 Query	SELECT inet_ntoa(@nip)
2024-05-01T14:10:05.822403Z	    9 Query	SET @nip6= inet6_aton('::FFFF:127.0.0.1/96')
2024-05-01T14:10:05.822717Z	    9 Query	SHOW WARNINGS
2024-05-01T14:10:05.823327Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:10:07.409285Z	    9 Query	INSERT IGNORE INTO t1 VALUES (@nip6,@nip6,@nip6,@nip6,@nip6,@nip6)
2024-05-01T14:10:07.600149Z	    9 Query	SELECT inet6_ntoa(c1) FROM t1
2024-05-01T14:10:07.601375Z	    9 Query	SELECT inet6_ntoa(CAST(c1 AS BINARY(16))) FROM t1
2024-05-01T14:10:07.602405Z	    9 Query	SELECT inet6_ntoa(c2) FROM t1
2024-05-01T14:10:07.603540Z	    9 Query	SELECT inet6_ntoa(CAST(c2 AS BINARY(16))) FROM t1
2024-05-01T14:10:07.604328Z	    9 Query	SELECT inet6_ntoa(c3) FROM t1
2024-05-01T14:10:07.605137Z	    9 Query	SELECT inet6_ntoa(CAST(c3 AS BINARY(16))) FROM t1
2024-05-01T14:10:07.606015Z	    9 Query	SELECT inet6_ntoa(c4) FROM t1
2024-05-01T14:10:07.607134Z	    9 Query	SELECT inet6_ntoa(CAST(c4 AS BINARY(16))) FROM t1
2024-05-01T14:10:07.607888Z	    9 Query	SELECT inet6_ntoa(c5) FROM t1
2024-05-01T14:10:07.608569Z	    9 Query	SELECT inet6_ntoa(CAST(c5 AS BINARY(16))) FROM t1
2024-05-01T14:10:07.609263Z	    9 Query	SELECT inet6_ntoa(c6) FROM t1
2024-05-01T14:10:07.609926Z	    9 Query	SELECT inet6_ntoa(CAST(c6 AS BINARY(16))) FROM t1
2024-05-01T14:10:07.610531Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:10:08.335277Z	    9 Query	SELECT inet6_ntoa(@nip6)
2024-05-01T14:10:08.337833Z	    9 Query	DROP USER 'root'@'::1'
2024-05-01T14:10:08.513575Z	    9 Query	DROP USER 'root'@'127.0.0.1'
2024-05-01T14:10:08.715047Z	    9 Query	SHOW GLOBAL STATUS LIKE 'Threads_connected'
2024-05-01T14:10:08.721949Z	    9 Query	SELECT 1 <= 1
2024-05-01T14:10:08.797287Z	    9 Quit	
2024-05-01T14:10:08.988754Z	   47 Connect	root@localhost on  using Socket
2024-05-01T14:10:08.989045Z	   47 Query	SET GLOBAL log_output = "FILE"
2024-05-01T14:10:08.989180Z	   47 Query	SET GLOBAL general_log_file = "/home/stephanie/Dokumente/a/AST/AST24-SQL-dialects-comparison/temp_mysql/check-warnings.log"
/home/stephanie/mysql-server/build/runtime_output_directory/mysqld, Version: 8.0.36 (Source distribution). started with:
Tcp port: 13000  Unix socket: /home/stephanie/mysql-server/build/mysql-test/var/tmp/mysqld.1.sock
Time                 Id Command    Argument
2024-05-01T14:49:28.815599Z	    9 Query	SET GLOBAL general_log = 'ON'
2024-05-01T14:49:28.816129Z	    9 Query	call mtr.add_suppression("Unsafe statement written to the binary log using statement format since BINLOG_FORMAT = STATEMENT")
2024-05-01T14:49:28.993882Z	    9 Query	CREATE USER IF NOT EXISTS 'root'@'127.0.0.1'
2024-05-01T14:49:29.115952Z	    9 Query	CREATE USER IF NOT EXISTS 'root'@'::1'
2024-05-01T14:49:29.305673Z	    9 Query	GRANT ALL ON *.* TO 'root'@'127.0.0.1', 'root'@'::1' WITH GRANT OPTION
2024-05-01T14:49:29.863949Z	   10 Connect	root@127.0.0.1 on test using TCP/IP
2024-05-01T14:49:29.865213Z	   10 Quit	
2024-05-01T14:49:29.865856Z	    9 Query	DROP USER 'root'@'::1'
2024-05-01T14:49:30.032375Z	    9 Query	DROP USER 'root'@'127.0.0.1'
2024-05-01T14:49:30.187831Z	    9 Query	call mtr.add_suppression("Unsafe statement written to the binary log using statement format since BINLOG_FORMAT = STATEMENT")
2024-05-01T14:49:30.298641Z	    9 Query	CREATE USER IF NOT EXISTS 'root'@'127.0.0.1'
2024-05-01T14:49:30.498672Z	    9 Query	CREATE USER IF NOT EXISTS 'root'@'::1'
2024-05-01T14:49:30.643063Z	    9 Query	GRANT ALL ON *.* TO 'root'@'127.0.0.1', 'root'@'::1' WITH GRANT OPTION
2024-05-01T14:49:30.777619Z	    9 Query	SHOW GLOBAL STATUS LIKE 'Threads_connected'
2024-05-01T14:49:30.816987Z	   11 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:30.817288Z	   11 Quit	
2024-05-01T14:49:30.829032Z	   12 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:30.829194Z	   12 Init DB	test
2024-05-01T14:49:30.829345Z	   12 Query	SHOW /*!50002 FULL*/ TABLES
2024-05-01T14:49:30.831114Z	   12 Init DB	test
2024-05-01T14:49:30.831251Z	   12 Quit	
2024-05-01T14:49:30.841284Z	   13 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:30.841473Z	   13 Query	/*!40100 SET @@SQL_MODE='' */
2024-05-01T14:49:30.841593Z	   13 Query	/*!40103 SET TIME_ZONE='+00:00' */
2024-05-01T14:49:30.841714Z	   13 Query	/*!80000 SET SESSION information_schema_stats_expiry=0 */
2024-05-01T14:49:30.841829Z	   13 Query	SET SESSION NET_READ_TIMEOUT= 86400, SESSION NET_WRITE_TIMEOUT= 86400
2024-05-01T14:49:30.841970Z	   13 Query	SHOW VARIABLES LIKE 'gtid_mode'
2024-05-01T14:49:30.846260Z	   13 Query	SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME
2024-05-01T14:49:30.850174Z	   13 Query	SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME
2024-05-01T14:49:30.851663Z	   13 Query	SHOW VARIABLES LIKE 'ndbinfo\_version'
2024-05-01T14:49:30.854238Z	   13 Init DB	test
2024-05-01T14:49:30.854470Z	   13 Query	show tables
2024-05-01T14:49:30.855684Z	   13 Query	UNLOCK TABLES
2024-05-01T14:49:30.855838Z	   13 Quit	
2024-05-01T14:49:30.865841Z	   14 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:30.866041Z	   14 Query	show databases
2024-05-01T14:49:30.867209Z	   14 Quit	
2024-05-01T14:49:30.877988Z	   15 Connect	root@127.0.0.1 on test using SSL/TLS
2024-05-01T14:49:30.878262Z	   15 Query	select @@version_comment limit 1
2024-05-01T14:49:30.878480Z	   15 Query	SELECT current_user()
2024-05-01T14:49:30.878636Z	   15 Query	SELECT user()
2024-05-01T14:49:30.878935Z	   15 Quit	
2024-05-01T14:49:30.880112Z	    9 Query	CREATE USER 'testuser'@'127.0.0.1' IDENTIFIED BY <secret>
2024-05-01T14:49:31.044214Z	    9 Query	GRANT ALL ON test.* TO testuser@'127.0.0.1'
2024-05-01T14:49:31.166713Z	    9 Query	SHOW GRANTS FOR testuser@'127.0.0.1'
2024-05-01T14:49:31.167640Z	    9 Query	SELECT USER()
2024-05-01T14:49:31.168336Z	    9 Query	SELECT current_user()
2024-05-01T14:49:31.168823Z	    9 Query	SHOW PROCESSLIST
2024-05-01T14:49:31.170677Z	   16 Connect	root@127.0.0.1 on test using TCP/IP
2024-05-01T14:49:31.171494Z	   16 Quit	
2024-05-01T14:49:31.172181Z	    9 Query	REVOKE ALL ON test.* FROM testuser@'127.0.0.1'
2024-05-01T14:49:31.266933Z	    9 Query	RENAME USER testuser@'127.0.0.1' to testuser1@'127.0.0.1'
2024-05-01T14:49:31.422989Z	    9 Query	SET PASSWORD FOR `testuser1`@`127.0.0.1`=<secret>
2024-05-01T14:49:31.623280Z	    9 Query	SELECT USER()
2024-05-01T14:49:31.623957Z	    9 Query	DROP USER testuser1@'127.0.0.1'
2024-05-01T14:49:31.779031Z	    9 Query	SET @nip= inet_aton('127.0.0.1')
2024-05-01T14:49:31.779788Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:49:32.704489Z	    9 Query	INSERT INTO t1 VALUES (@nip,@nip,@nip,@nip,@nip,@nip)
2024-05-01T14:49:32.915779Z	    9 Query	SELECT inet_ntoa(c1) FROM t1
2024-05-01T14:49:32.916836Z	    9 Query	SELECT inet_ntoa(CAST(c1 AS UNSIGNED)) FROM t1
2024-05-01T14:49:32.917779Z	    9 Query	SELECT inet_ntoa(c2) FROM t1
2024-05-01T14:49:32.918730Z	    9 Query	SELECT inet_ntoa(CAST(c2 AS UNSIGNED)) FROM t1
2024-05-01T14:49:32.919808Z	    9 Query	SELECT inet_ntoa(c3) FROM t1
2024-05-01T14:49:32.920480Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:32.921126Z	    9 Query	SELECT inet_ntoa(CAST(c3 AS UNSIGNED)) FROM t1
2024-05-01T14:49:32.921832Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:32.922420Z	    9 Query	SELECT inet_ntoa(c4) FROM t1
2024-05-01T14:49:32.923344Z	    9 Query	SELECT inet_ntoa(CAST(c4 AS UNSIGNED)) FROM t1
2024-05-01T14:49:32.924281Z	    9 Query	SELECT inet_ntoa(c5) FROM t1
2024-05-01T14:49:32.925173Z	    9 Query	SELECT inet_ntoa(CAST(c5 AS UNSIGNED)) FROM t1
2024-05-01T14:49:32.926116Z	    9 Query	SELECT inet_ntoa(c6) FROM t1
2024-05-01T14:49:32.926981Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:49:33.517552Z	    9 Query	SELECT @nip
2024-05-01T14:49:33.518255Z	    9 Query	SELECT inet_ntoa(@nip)
2024-05-01T14:49:33.518839Z	    9 Query	SET @nip6= inet6_aton('127.0.0.1')
2024-05-01T14:49:33.519422Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:49:34.931044Z	    9 Query	INSERT IGNORE INTO t1 VALUES (@nip6,@nip6,@nip6,@nip6,@nip6,@nip6)
2024-05-01T14:49:35.064072Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:35.064943Z	    9 Query	SELECT inet6_ntoa(c1) FROM t1
2024-05-01T14:49:35.066110Z	    9 Query	SELECT inet6_ntoa(CAST(c1 AS BINARY(16))) FROM t1
2024-05-01T14:49:35.067194Z	    9 Query	SELECT inet6_ntoa(c2) FROM t1
2024-05-01T14:49:35.068006Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:35.068696Z	    9 Query	SELECT inet6_ntoa(CAST(c2 AS BINARY(16))) FROM t1
2024-05-01T14:49:35.069795Z	    9 Query	SELECT inet6_ntoa(c3) FROM t1
2024-05-01T14:49:35.070653Z	    9 Query	SELECT inet6_ntoa(CAST(c3 AS BINARY(16))) FROM t1
2024-05-01T14:49:35.071442Z	    9 Query	SELECT inet6_ntoa(c4) FROM t1
2024-05-01T14:49:35.072116Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:35.072746Z	    9 Query	SELECT inet6_ntoa(CAST(c4 AS BINARY(16))) FROM t1
2024-05-01T14:49:35.073472Z	    9 Query	SELECT inet6_ntoa(c5) FROM t1
2024-05-01T14:49:35.074101Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:35.074587Z	    9 Query	SELECT inet6_ntoa(CAST(c5 AS BINARY(16))) FROM t1
2024-05-01T14:49:35.075355Z	    9 Query	SELECT inet6_ntoa(c6) FROM t1
2024-05-01T14:49:35.075928Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:35.076558Z	    9 Query	SELECT inet6_ntoa(CAST(c6 AS BINARY(16))) FROM t1
2024-05-01T14:49:35.077378Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:49:35.510631Z	    9 Query	SELECT inet6_ntoa(@nip6)
2024-05-01T14:49:35.554698Z	   17 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:35.555526Z	   17 Quit	
2024-05-01T14:49:35.580363Z	   18 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:35.580597Z	   18 Init DB	test
2024-05-01T14:49:35.580779Z	   18 Query	SHOW /*!50002 FULL*/ TABLES
2024-05-01T14:49:35.582979Z	   18 Init DB	test
2024-05-01T14:49:35.583103Z	   18 Quit	
2024-05-01T14:49:35.593687Z	   19 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:35.593890Z	   19 Query	/*!40100 SET @@SQL_MODE='' */
2024-05-01T14:49:35.594059Z	   19 Query	/*!40103 SET TIME_ZONE='+00:00' */
2024-05-01T14:49:35.594182Z	   19 Query	/*!80000 SET SESSION information_schema_stats_expiry=0 */
2024-05-01T14:49:35.594298Z	   19 Query	SET SESSION NET_READ_TIMEOUT= 86400, SESSION NET_WRITE_TIMEOUT= 86400
2024-05-01T14:49:35.594434Z	   19 Query	SHOW VARIABLES LIKE 'gtid_mode'
2024-05-01T14:49:35.597391Z	   19 Query	SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME
2024-05-01T14:49:35.600305Z	   19 Query	SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME
2024-05-01T14:49:35.691338Z	   19 Query	SHOW VARIABLES LIKE 'ndbinfo\_version'
2024-05-01T14:49:35.697993Z	   19 Init DB	test
2024-05-01T14:49:35.698640Z	   19 Query	show tables
2024-05-01T14:49:35.702894Z	   19 Query	UNLOCK TABLES
2024-05-01T14:49:35.703505Z	   19 Quit	
2024-05-01T14:49:35.738729Z	   20 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:35.738981Z	   20 Query	show databases
2024-05-01T14:49:35.833862Z	   20 Quit	
2024-05-01T14:49:35.879439Z	   21 Connect	root@127.0.0.1 on test using SSL/TLS
2024-05-01T14:49:35.879877Z	   21 Query	select @@version_comment limit 1
2024-05-01T14:49:35.880213Z	   21 Query	SELECT current_user()
2024-05-01T14:49:35.880484Z	   21 Query	SELECT user()
2024-05-01T14:49:35.880916Z	   21 Quit	
2024-05-01T14:49:35.882639Z	    9 Query	CREATE USER 'testuser'@'0:0:0:0:0:ffff:127.0.0.1' IDENTIFIED BY <secret>
2024-05-01T14:49:36.091311Z	    9 Query	GRANT ALL ON test.* TO testuser@'0:0:0:0:0:FFFF:127.0.0.1'
2024-05-01T14:49:36.247535Z	    9 Query	SHOW GRANTS FOR testuser@'0:0:0:0:0:FFFF:127.0.0.1'
2024-05-01T14:49:36.248491Z	    9 Query	SELECT USER()
2024-05-01T14:49:36.249277Z	    9 Query	SELECT current_user()
2024-05-01T14:49:36.249949Z	    9 Query	SHOW PROCESSLIST
2024-05-01T14:49:36.251824Z	   22 Connect	root@127.0.0.1 on test using TCP/IP
2024-05-01T14:49:36.252491Z	   22 Quit	
2024-05-01T14:49:36.252754Z	    9 Query	REVOKE ALL ON test.* FROM testuser@'0:0:0:0:0:FFFF:127.0.0.1'
2024-05-01T14:49:36.381071Z	    9 Query	RENAME USER testuser@'0:0:0:0:0:FFFF:127.0.0.1' to testuser1@'0:0:0:0:0:FFFF:127.0.0.1'
2024-05-01T14:49:36.507004Z	    9 Query	SET PASSWORD FOR `testuser1`@`0:0:0:0:0:ffff:127.0.0.1`=<secret>
2024-05-01T14:49:36.786862Z	    9 Query	SELECT USER()
2024-05-01T14:49:36.787550Z	    9 Query	DROP USER testuser1@'0:0:0:0:0:FFFF:127.0.0.1'
2024-05-01T14:49:36.982050Z	    9 Query	SET @nip= inet_aton('0:0:0:0:0:FFFF:127.0.0.1')
2024-05-01T14:49:36.982446Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:36.983126Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:49:37.872809Z	    9 Query	INSERT INTO t1 VALUES (@nip,@nip,@nip,@nip,@nip,@nip)
2024-05-01T14:49:38.028142Z	    9 Query	SELECT inet_ntoa(c1) FROM t1
2024-05-01T14:49:38.029172Z	    9 Query	SELECT inet_ntoa(CAST(c1 AS UNSIGNED)) FROM t1
2024-05-01T14:49:38.030059Z	    9 Query	SELECT inet_ntoa(c2) FROM t1
2024-05-01T14:49:38.030944Z	    9 Query	SELECT inet_ntoa(CAST(c2 AS UNSIGNED)) FROM t1
2024-05-01T14:49:38.031781Z	    9 Query	SELECT inet_ntoa(c3) FROM t1
2024-05-01T14:49:38.032621Z	    9 Query	SELECT inet_ntoa(CAST(c3 AS UNSIGNED)) FROM t1
2024-05-01T14:49:38.033469Z	    9 Query	SELECT inet_ntoa(c4) FROM t1
2024-05-01T14:49:38.034331Z	    9 Query	SELECT inet_ntoa(CAST(c4 AS UNSIGNED)) FROM t1
2024-05-01T14:49:38.035236Z	    9 Query	SELECT inet_ntoa(c5) FROM t1
2024-05-01T14:49:38.036028Z	    9 Query	SELECT inet_ntoa(CAST(c5 AS UNSIGNED)) FROM t1
2024-05-01T14:49:38.036719Z	    9 Query	SELECT inet_ntoa(c6) FROM t1
2024-05-01T14:49:38.037332Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:49:38.740974Z	    9 Query	SELECT @nip
2024-05-01T14:49:38.741745Z	    9 Query	SELECT inet_ntoa(@nip)
2024-05-01T14:49:38.742311Z	    9 Query	SET @nip6= inet6_aton('0:0:0:0:0:FFFF:127.0.0.1')
2024-05-01T14:49:38.742895Z	    9 Query	CREATE TABLE t1 (c1 varbinary(16), c2 varchar(16), c3 binary(16), c4 char(16), c5 long, c6 int) charset latin1
2024-05-01T14:49:39.693408Z	    9 Query	INSERT IGNORE INTO t1 VALUES (@nip6,@nip6,@nip6,@nip6,@nip6,@nip6)
2024-05-01T14:49:39.900692Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:39.901508Z	    9 Query	SELECT inet6_ntoa(c1) FROM t1
2024-05-01T14:49:39.902454Z	    9 Query	SELECT inet6_ntoa(CAST(c1 AS BINARY(16))) FROM t1
2024-05-01T14:49:39.903648Z	    9 Query	SELECT inet6_ntoa(c2) FROM t1
2024-05-01T14:49:39.904303Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:39.904849Z	    9 Query	SELECT inet6_ntoa(CAST(c2 AS BINARY(16))) FROM t1
2024-05-01T14:49:39.905577Z	    9 Query	SELECT inet6_ntoa(c3) FROM t1
2024-05-01T14:49:39.906363Z	    9 Query	SELECT inet6_ntoa(CAST(c3 AS BINARY(16))) FROM t1
2024-05-01T14:49:39.907160Z	    9 Query	SELECT inet6_ntoa(c4) FROM t1
2024-05-01T14:49:39.907738Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:39.908301Z	    9 Query	SELECT inet6_ntoa(CAST(c4 AS BINARY(16))) FROM t1
2024-05-01T14:49:39.909061Z	    9 Query	SELECT inet6_ntoa(c5) FROM t1
2024-05-01T14:49:39.909763Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:39.910494Z	    9 Query	SELECT inet6_ntoa(CAST(c5 AS BINARY(16))) FROM t1
2024-05-01T14:49:39.911522Z	    9 Query	SELECT inet6_ntoa(c6) FROM t1
2024-05-01T14:49:39.912156Z	    9 Query	SHOW WARNINGS
2024-05-01T14:49:39.912754Z	    9 Query	SELECT inet6_ntoa(CAST(c6 AS BINARY(16))) FROM t1
2024-05-01T14:49:39.913428Z	    9 Query	DROP TABLE IF EXISTS t1
2024-05-01T14:49:40.413260Z	    9 Query	SELECT inet6_ntoa(@nip6)
2024-05-01T14:49:40.450906Z	   23 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:40.451576Z	   23 Quit	
2024-05-01T14:49:40.471908Z	   24 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:40.472180Z	   24 Init DB	test
2024-05-01T14:49:40.472396Z	   24 Query	SHOW /*!50002 FULL*/ TABLES
2024-05-01T14:49:40.474041Z	   24 Init DB	test
2024-05-01T14:49:40.474162Z	   24 Quit	
2024-05-01T14:49:40.485061Z	   25 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:40.485304Z	   25 Query	/*!40100 SET @@SQL_MODE='' */
2024-05-01T14:49:40.485510Z	   25 Query	/*!40103 SET TIME_ZONE='+00:00' */
2024-05-01T14:49:40.485692Z	   25 Query	/*!80000 SET SESSION information_schema_stats_expiry=0 */
2024-05-01T14:49:40.485842Z	   25 Query	SET SESSION NET_READ_TIMEOUT= 86400, SESSION NET_WRITE_TIMEOUT= 86400
2024-05-01T14:49:40.486065Z	   25 Query	SHOW VARIABLES LIKE 'gtid_mode'
2024-05-01T14:49:40.488131Z	   25 Query	SELECT LOGFILE_GROUP_NAME, FILE_NAME, TOTAL_EXTENTS, INITIAL_SIZE, ENGINE, EXTRA FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'UNDO LOG' AND FILE_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IS NOT NULL AND LOGFILE_GROUP_NAME IN (SELECT DISTINCT LOGFILE_GROUP_NAME FROM INFORMATION_SCHEMA.FILES WHERE ENGINE = 'ndbcluster' AND FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test'))) GROUP BY LOGFILE_GROUP_NAME, FILE_NAME, ENGINE, TOTAL_EXTENTS, INITIAL_SIZE ORDER BY LOGFILE_GROUP_NAME
2024-05-01T14:49:40.490225Z	   25 Query	SELECT DISTINCT TABLESPACE_NAME, FILE_NAME, LOGFILE_GROUP_NAME, EXTENT_SIZE, INITIAL_SIZE, ENGINE FROM INFORMATION_SCHEMA.FILES WHERE FILE_TYPE = 'DATAFILE' AND TABLESPACE_NAME IN (SELECT DISTINCT TABLESPACE_NAME FROM INFORMATION_SCHEMA.PARTITIONS WHERE TABLE_SCHEMA IN ('test')) ORDER BY TABLESPACE_NAME, LOGFILE_GROUP_NAME
2024-05-01T14:49:40.491721Z	   25 Query	SHOW VARIABLES LIKE 'ndbinfo\_version'
2024-05-01T14:49:40.493313Z	   25 Init DB	test
2024-05-01T14:49:40.493494Z	   25 Query	show tables
2024-05-01T14:49:40.494906Z	   25 Query	UNLOCK TABLES
2024-05-01T14:49:40.495060Z	   25 Quit	
2024-05-01T14:49:40.504952Z	   26 Connect	root@127.0.0.1 on  using SSL/TLS
2024-05-01T14:49:40.505163Z	   26 Query	show databases
2024-05-01T14:49:40.506087Z	   26 Quit	
2024-05-01T14:49:40.516393Z	   27 Connect	root@127.0.0.1 on test using SSL/TLS
2024-05-01T14:49:40.516740Z	   27 Query	select @@version_comment limit 1
2024-05-01T14:49:40.517025Z	   27 Query	SELECT current_user()
2024-05-01T14:49:40.517283Z	   27 Query	SELECT user()
2024-05-01T14:49:40.517566Z	   27 Quit	
2024-05-01T14:49:40.518494Z	    9 Query	CREATE USER 'testuser'@'0000:0000:0000:0000:0000:ffff:127.0.0.1' IDENTIFIED BY <secret>
2024-05-01T14:49:40.895592Z	    9 Query	GRANT ALL ON test.* TO testuser@'0000:0000:0000:0000:0000:FFFF:127.0.0.1'
2024-05-01T14:49:41.178247Z	    9 Query	SHOW GRANTS FOR testuser@'0000:0000:0000:0000:0000:FFFF:127.0.0.1'
2024-05-01T14:49:41.178642Z	    9 Query	SELECT USER()
2024-05-01T14:49:41.178912Z	    9 Query	SELECT current_user()
2024-05-01T14:49:41.179054Z	    9 Query	SHOW PROCESSLIST
2024-05-01T14:49:41.179460Z	   28 Connect	root@127.0.0.1 on test using TCP/IP
2024-05-01T14:49:41.179612Z	   28 Quit	
2024-05-01T14:49:41.179665Z	    9 Query	REVOKE ALL ON test.* FROM testuser@'0000:0000:0000:0000:0000:FFFF:127.0.0.1'
